5 Minutes,Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
2016-07-11 05:10:00,67,70.5,4,100
2016-07-11 05:15:00,85,70.2,4,100
2016-07-11 05:20:00,89,70.6,4,100
2016-07-11 05:25:00,98,69.7,4,100
2016-07-11 05:30:00,134,68.5,4,100
2016-07-11 05:35:00,159,67.4,4,100
2016-07-11 05:40:00,156,68.6,4,100
2016-07-11 05:45:00,179,67.4,4,100
2016-07-11 05:50:00,193,68.4,4,100
2016-07-11 05:55:00,196,68.4,4,100
2016-07-11 06:00:00,183,69.1,4,100
2016-07-11 06:05:00,176,69.3,4,100
2016-07-11 06:10:00,219,68.8,4,100
2016-07-11 06:15:00,246,68.2,4,100
2016-07-11 06:20:00,291,67.0,4,100
2016-07-11 06:25:00,316,66.9,4,100
2016-07-11 06:30:00,316,66.9,4,100
2016-07-11 06:35:00,372,66.3,4,100
2016-07-11 06:40:00,374,66.2,4,100
2016-07-11 06:45:00,365,65.0,4,100
2016-07-11 06:50:00,351,64.7,4,100
2016-07-11 06:55:00,409,63.3,4,100
2016-07-11 07:00:00,439,59.2,4,100
2016-07-11 07:05:00,441,52.6,4,100
2016-07-11 07:10:00,454,49.3,4,100
2016-07-11 07:15:00,450,46.0,4,100
2016-07-11 07:20:00,443,39.5,4,100
2016-07-11 07:25:00,463,39.1,4,100
2016-07-11 07:30:00,488,39.0,4,100
2016-07-11 07:35:00,450,42.5,4,100
2016-07-11 07:40:00,450,44.0,4,100
2016-07-11 07:45:00,476,44.1,4,100
2016-07-11 07:50:00,319,46.5,4,100
2016-07-11 07:55:00,410,45.1,4,100
2016-07-11 08:00:00,457,44.3,4,100
2016-07-11 08:05:00,464,44.5,4,100
2016-07-11 08:10:00,470,44.6,4,100
2016-07-11 08:15:00,466,43.5,4,100
2016-07-11 08:20:00,498,42.6,4,100
2016-07-11 08:25:00,506,37.1,4,100
2016-07-11 08:30:00,462,31.4,4,100
2016-07-11 08:35:00,430,27.0,4,100
2016-07-11 08:40:00,447,25.9,4,100
2016-07-11 08:45:00,453,25.7,4,100
2016-07-11 08:50:00,439,25.8,4,100
2016-07-11 08:55:00,409,25.9,4,100
2016-07-11 09:00:00,480,30.0,4,100
2016-07-11 09:05:00,469,32.3,4,100
2016-07-11 09:10:00,473,34.4,4,100
2016-07-11 09:15:00,427,39.0,4,100
2016-07-11 09:20:00,446,40.4,4,100
2016-07-11 09:25:00,441,43.2,4,100
2016-07-11 09:30:00,434,50.0,4,100
2016-07-11 09:35:00,405,53.9,4,100
2016-07-11 09:40:00,458,57.0,4,100
2016-07-11 09:45:00,392,60.6,4,100
2016-07-11 09:50:00,395,61.6,4,100
2016-07-11 09:55:00,413,62.6,4,100
2016-07-11 10:00:00,389,62.9,4,100
2016-07-11 10:05:00,382,64.0,4,100
2016-07-11 10:10:00,379,63.8,4,100
2016-07-11 10:15:00,313,64.7,4,100
2016-07-11 10:20:00,360,64.8,4,100
2016-07-11 10:25:00,332,65.7,4,100
2016-07-11 10:30:00,317,65.9,4,100
2016-07-11 10:35:00,310,66.4,4,100
2016-07-11 10:40:00,303,66.6,4,100
2016-07-11 10:45:00,272,66.3,4,100
2016-07-11 10:50:00,225,66.1,4,100
2016-07-11 10:55:00,220,67.2,4,100
2016-07-11 11:00:00,218,66.7,4,100
2016-07-11 11:05:00,225,67.0,4,100
2016-07-11 11:10:00,213,67.3,4,100
2016-07-11 11:15:00,196,68.7,4,100
2016-07-11 11:20:00,177,68.1,4,100
2016-07-11 11:25:00,192,69.0,4,100
2016-07-11 11:30:00,195,70.1,4,100
2016-07-11 11:35:00,183,68.8,4,100
2016-07-11 11:40:00,190,68.4,4,100
2016-07-11 11:45:00,182,67.9,4,100
2016-07-11 11:50:00,216,68.3,4,100
2016-07-11 11:55:00,184,66.9,4,100
2016-07-11 12:00:00,166,68.2,4,100
2016-07-11 12:05:00,168,68.1,4,100
2016-07-11 12:10:00,183,69.1,4,100
2016-07-11 12:15:00,170,68.3,4,100
2016-07-11 12:20:00,191,69.3,4,100
2016-07-11 12:25:00,171,68.9,4,100
2016-07-11 12:30:00,198,68.5,4,100
2016-07-11 12:35:00,190,68.4,4,100
2016-07-11 12:40:00,193,68.0,4,100
2016-07-11 12:45:00,186,68.9,4,100
2016-07-11 12:50:00,180,68.7,4,100
2016-07-11 12:55:00,186,69.5,4,100
2016-07-11 13:00:00,148,67.4,4,100
2016-07-11 13:05:00,175,68.3,4,100
2016-07-11 13:10:00,190,67.9,4,100
2016-07-11 13:15:00,193,68.6,4,100
2016-07-11 13:20:00,183,69.1,4,100
2016-07-11 13:25:00,159,68.7,4,100
2016-07-11 13:30:00,183,68.9,4,100
2016-07-11 13:35:00,162,68.4,4,100
2016-07-11 13:40:00,142,68.1,4,100
2016-07-11 13:45:00,174,70.4,4,100
2016-07-11 13:50:00,171,69.7,4,100
2016-07-11 13:55:00,173,67.3,4,100
2016-07-11 14:00:00,158,67.6,4,100
2016-07-11 14:05:00,173,67.8,4,100
2016-07-11 14:10:00,183,66.8,4,100
2016-07-11 14:15:00,169,68.3,4,100
2016-07-11 14:20:00,215,68.5,4,100
2016-07-11 14:25:00,190,68.3,4,100
2016-07-11 14:30:00,198,67.9,4,100
2016-07-11 14:35:00,189,67.7,4,100
2016-07-11 14:40:00,193,67.2,4,100
2016-07-11 14:45:00,207,67.2,4,100
2016-07-11 14:50:00,186,67.1,4,100
2016-07-11 14:55:00,218,67.1,4,100
2016-07-11 15:00:00,192,67.0,4,100
2016-07-11 15:05:00,199,68.2,4,100
2016-07-11 15:10:00,194,67.0,4,100
2016-07-11 15:15:00,216,67.3,4,100
2016-07-11 15:20:00,207,68.0,4,100
2016-07-11 15:25:00,201,68.4,4,100
2016-07-11 15:30:00,217,68.6,4,100
2016-07-11 15:35:00,224,68.6,4,100
2016-07-11 15:40:00,244,70.3,4,100
2016-07-11 15:45:00,255,70.0,4,100
2016-07-11 15:50:00,274,69.4,4,100
2016-07-11 15:55:00,230,69.6,4,100
2016-07-11 16:00:00,252,69.3,4,100
2016-07-11 16:05:00,220,69.0,4,100
2016-07-11 16:10:00,251,68.8,4,100
2016-07-11 16:15:00,258,70.0,4,100
2016-07-11 16:20:00,283,69.0,4,100
2016-07-11 16:25:00,276,68.8,4,100
2016-07-11 16:30:00,252,69.2,4,100
2016-07-11 16:35:00,258,68.7,4,100
2016-07-11 16:40:00,272,68.8,4,100
2016-07-11 16:45:00,276,69.4,4,100
2016-07-11 16:50:00,276,70.1,4,100
2016-07-11 16:55:00,270,69.4,4,100
2016-07-11 17:00:00,293,69.9,4,100
2016-07-11 17:05:00,287,69.9,4,100
2016-07-11 17:10:00,266,69.6,4,100
2016-07-11 17:15:00,330,69.0,4,100
2016-07-11 17:20:00,281,68.9,4,100
2016-07-11 17:25:00,290,69.3,4,100
2016-07-11 17:30:00,316,69.1,4,100
2016-07-11 17:35:00,328,68.0,4,100
2016-07-11 17:40:00,279,68.6,4,100
2016-07-11 17:45:00,287,68.8,4,100
2016-07-11 17:50:00,290,68.4,4,100
2016-07-11 17:55:00,247,69.8,4,100
2016-07-11 18:00:00,290,70.1,4,100
2016-07-11 18:05:00,246,70.0,4,100
2016-07-11 18:10:00,281,70.5,4,100
2016-07-11 18:15:00,241,70.4,4,100
2016-07-11 18:20:00,262,69.4,4,100
2016-07-11 18:25:00,292,69.6,4,100
2016-07-11 18:30:00,229,69.7,4,100
2016-07-11 18:35:00,249,69.2,4,100
2016-07-11 18:40:00,240,69.0,4,100
2016-07-11 18:45:00,202,69.8,4,100
2016-07-11 18:50:00,197,69.3,4,100
2016-07-11 18:55:00,216,69.5,4,100
2016-07-11 19:00:00,182,69.5,4,100
2016-07-11 19:05:00,163,70.0,4,100
2016-07-11 19:10:00,165,69.7,4,100
2016-07-11 19:15:00,173,69.9,4,100
2016-07-11 19:20:00,181,69.7,4,100
2016-07-11 19:25:00,160,69.7,4,100
2016-07-11 19:30:00,140,70.1,4,100
2016-07-11 19:35:00,130,68.5,4,100
2016-07-11 19:40:00,121,69.0,4,100
2016-07-11 19:45:00,146,69.5,4,100
2016-07-11 19:50:00,130,69.3,4,100
2016-07-11 19:55:00,127,70.2,4,100
2016-07-11 20:00:00,107,70.6,4,100
2016-07-11 20:05:00,91,69.9,4,100
2016-07-11 20:10:00,111,69.6,4,100
2016-07-11 20:15:00,100,70.1,4,100
2016-07-11 20:20:00,107,68.3,4,100
2016-07-11 20:25:00,110,68.6,4,100
2016-07-11 20:30:00,82,69.0,4,100
2016-07-11 20:35:00,96,69.4,4,100
2016-07-11 20:40:00,87,69.3,4,100
2016-07-11 20:45:00,98,69.6,4,100
2016-07-11 20:50:00,86,69.5,4,100
2016-07-11 20:55:00,93,69.0,4,100
2016-07-11 21:00:00,89,69.8,4,100
2016-07-11 21:05:00,69,70.4,4,100
2016-07-11 21:10:00,79,69.9,4,100
2016-07-11 21:15:00,93,69.4,4,100
2016-07-11 21:20:00,85,69.9,4,100
2016-07-11 21:25:00,88,70.0,4,100
2016-07-11 21:30:00,80,69.1,4,100
2016-07-11 21:35:00,55,69.1,4,100
2016-07-11 21:40:00,93,69.0,4,100
2016-07-11 21:45:00,73,68.5,4,100
2016-07-11 21:50:00,60,69.1,4,100
2016-07-11 21:55:00,68,69.4,4,100
2016-07-11 22:00:00,62,69.2,4,100
2016-07-11 22:05:00,65,68.3,4,100
2016-07-11 22:10:00,40,69.5,4,100
2016-07-11 22:15:00,57,69.9,4,100
2016-07-11 22:20:00,49,69.5,4,100
2016-07-11 22:25:00,42,69.5,4,100
2016-07-11 22:30:00,38,68.3,4,100
2016-07-11 22:35:00,50,69.9,4,100
2016-07-11 22:40:00,52,68.2,4,100
2016-07-11 22:45:00,55,69.3,4,100
2016-07-11 22:50:00,32,70.0,4,100
2016-07-11 22:55:00,28,69.8,4,100
2016-07-11 23:00:00,47,69.3,4,100
2016-07-11 23:05:00,26,69.8,4,100
2016-07-11 23:10:00,29,68.9,4,100
2016-07-11 23:15:00,37,70.3,4,100
2016-07-11 23:20:00,23,69.4,4,100
2016-07-11 23:25:00,27,70.2,4,100
2016-07-11 23:30:00,19,67.9,4,100
2016-07-11 23:35:00,24,69.7,4,100
2016-07-11 23:40:00,24,69.8,4,100
2016-07-11 23:45:00,19,68.4,4,100
2016-07-11 23:50:00,34,69.6,4,100
2016-07-11 23:55:00,28,68.2,4,100
2016-07-12 00:00:00,33,70.7,4,100
2016-07-12 00:05:00,16,67.3,4,100
2016-07-12 00:10:00,14,71.9,4,100
2016-07-12 00:15:00,15,68.7,4,100
2016-07-12 00:20:00,10,66.0,4,100
2016-07-12 00:25:00,14,68.5,4,100
2016-07-12 00:30:00,19,69.5,4,100
2016-07-12 00:35:00,22,70.7,4,100
2016-07-12 00:40:00,13,69.2,4,100
2016-07-12 00:45:00,13,68.0,4,100
2016-07-12 00:50:00,10,69.7,4,100
2016-07-12 00:55:00,12,68.5,4,100
2016-07-12 01:00:00,10,67.0,4,100
2016-07-12 01:05:00,9,68.7,4,100
2016-07-12 01:10:00,5,67.9,4,100
2016-07-12 01:15:00,8,67.9,4,100
2016-07-12 01:20:00,4,69.8,4,100
2016-07-12 01:25:00,9,72.0,4,100
2016-07-12 01:30:00,7,70.0,4,100
2016-07-12 01:35:00,12,67.8,4,100
2016-07-12 01:40:00,8,72.3,4,100
2016-07-12 01:45:00,8,67.4,4,100
2016-07-12 01:50:00,4,68.0,4,100
2016-07-12 01:55:00,4,66.9,4,100
2016-07-12 02:00:00,11,69.2,4,100
2016-07-12 02:05:00,11,73.6,4,100
2016-07-12 02:10:00,4,68.2,4,100
2016-07-12 02:15:00,6,67.2,4,100
2016-07-12 02:20:00,3,62.5,4,100
2016-07-12 02:25:00,8,72.0,4,100
2016-07-12 02:30:00,2,62.6,4,100
2016-07-12 02:35:00,1,75.2,4,100
2016-07-12 02:40:00,13,73.7,4,100
2016-07-12 02:45:00,1,67.5,4,100
2016-07-12 02:50:00,12,66.1,4,100
2016-07-12 02:55:00,5,75.2,4,100
2016-07-12 03:00:00,10,72.6,4,100
2016-07-12 03:05:00,7,71.4,4,100
2016-07-12 03:10:00,5,69.1,4,100
2016-07-12 03:15:00,3,72.1,4,100
2016-07-12 03:20:00,7,71.3,4,100
2016-07-12 03:25:00,6,69.0,4,100
2016-07-12 03:30:00,14,72.8,4,100
2016-07-12 03:35:00,3,69.7,4,100
2016-07-12 03:40:00,8,71.5,4,100
2016-07-12 03:45:00,16,68.8,4,100
2016-07-12 03:50:00,19,68.5,4,100
2016-07-12 03:55:00,12,68.0,4,100
2016-07-12 04:00:00,14,69.4,4,100
2016-07-12 04:05:00,10,69.4,4,100
2016-07-12 04:10:00,18,68.8,4,100
2016-07-12 04:15:00,16,68.8,4,100
2016-07-12 04:20:00,27,69.4,4,100
2016-07-12 04:25:00,20,69.0,4,100
2016-07-12 04:30:00,30,71.2,4,100
2016-07-12 04:35:00,21,70.0,4,100
2016-07-12 04:40:00,38,68.1,4,100
2016-07-12 04:45:00,32,69.8,4,100
2016-07-12 04:50:00,50,68.5,4,100
2016-07-12 04:55:00,44,69.8,4,100
2016-07-12 05:00:00,35,70.0,4,100
2016-07-12 05:05:00,52,70.0,4,100
2016-07-12 05:10:00,58,69.7,4,100
2016-07-12 05:15:00,81,70.5,4,100
2016-07-12 05:20:00,91,69.9,4,100
2016-07-12 05:25:00,90,69.9,4,100
2016-07-12 05:30:00,145,68.1,4,100
2016-07-12 05:35:00,149,68.8,4,100
2016-07-12 05:40:00,171,68.8,4,100
2016-07-12 05:45:00,163,69.3,4,100
2016-07-12 05:50:00,202,69.7,4,100
2016-07-12 05:55:00,194,68.5,4,100
2016-07-12 06:00:00,165,67.9,4,100
2016-07-12 06:05:00,203,68.8,4,100
2016-07-12 06:10:00,217,68.8,4,100
2016-07-12 06:15:00,270,68.8,4,100
2016-07-12 06:20:00,285,68.1,4,100
2016-07-12 06:25:00,305,68.2,4,100
2016-07-12 06:30:00,369,66.8,4,100
2016-07-12 06:35:00,349,67.1,4,100
2016-07-12 06:40:00,346,66.5,4,100
2016-07-12 06:45:00,367,66.7,4,100
2016-07-12 06:50:00,372,66.7,4,100
2016-07-12 06:55:00,418,65.3,4,100
2016-07-12 07:00:00,403,63.4,4,100
2016-07-12 07:05:00,422,62.8,4,100
2016-07-12 07:10:00,466,56.3,4,100
2016-07-12 07:15:00,444,52.8,4,100
2016-07-12 07:20:00,491,54.5,4,100
2016-07-12 07:25:00,469,52.1,4,100
2016-07-12 07:30:00,481,55.7,4,100
2016-07-12 07:35:00,452,50.1,4,100
2016-07-12 07:40:00,475,44.0,4,100
2016-07-12 07:45:00,452,39.3,4,100
2016-07-12 07:50:00,522,36.7,4,100
2016-07-12 07:55:00,501,33.4,4,100
2016-07-12 08:00:00,497,31.9,4,100
2016-07-12 08:05:00,458,32.0,4,100
2016-07-12 08:10:00,497,31.2,4,100
2016-07-12 08:15:00,458,27.2,4,100
2016-07-12 08:20:00,446,24.3,4,100
2016-07-12 08:25:00,462,24.4,4,100
2016-07-12 08:30:00,460,25.6,4,100
2016-07-12 08:35:00,504,28.5,4,100
2016-07-12 08:40:00,433,27.4,4,100
2016-07-12 08:45:00,423,23.0,4,100
2016-07-12 08:50:00,445,25.4,4,100
2016-07-12 08:55:00,468,29.0,4,100
2016-07-12 09:00:00,501,35.4,4,100
2016-07-12 09:05:00,467,37.9,4,100
2016-07-12 09:10:00,477,43.5,4,100
2016-07-12 09:15:00,452,42.2,4,100
2016-07-12 09:20:00,459,49.8,4,100
2016-07-12 09:25:00,448,53.4,4,100
2016-07-12 09:30:00,404,58.0,4,100
2016-07-12 09:35:00,437,60.3,4,100
2016-07-12 09:40:00,431,60.7,4,100
2016-07-12 09:45:00,414,63.0,4,100
2016-07-12 09:50:00,413,64.0,4,100
2016-07-12 09:55:00,399,64.3,4,100
2016-07-12 10:00:00,429,64.8,4,100
2016-07-12 10:05:00,384,65.8,4,100
2016-07-12 10:10:00,367,65.8,4,100
2016-07-12 10:15:00,328,66.8,4,100
2016-07-12 10:20:00,402,66.0,4,100
2016-07-12 10:25:00,363,66.1,4,100
2016-07-12 10:30:00,421,66.6,4,100
2016-07-12 10:35:00,313,67.0,4,100
2016-07-12 10:40:00,342,67.2,4,100
2016-07-12 10:45:00,296,67.7,4,100
2016-07-12 10:50:00,303,68.1,4,100
2016-07-12 10:55:00,266,68.8,4,100
2016-07-12 11:00:00,244,69.2,4,100
2016-07-12 11:05:00,212,69.6,4,100
2016-07-12 11:10:00,216,70.0,4,100
2016-07-12 11:15:00,202,70.3,4,100
2016-07-12 11:20:00,243,69.9,4,100
2016-07-12 11:25:00,191,70.2,4,100
2016-07-12 11:30:00,189,70.5,4,100
2016-07-12 11:35:00,216,70.2,4,100
2016-07-12 11:40:00,188,70.6,4,100
2016-07-12 11:45:00,194,70.3,4,100
2016-07-12 11:50:00,197,70.2,4,100
2016-07-12 11:55:00,194,69.3,4,100
2016-07-12 12:00:00,196,70.6,4,100
2016-07-12 12:05:00,181,69.5,4,100
2016-07-12 12:10:00,178,69.1,4,100
2016-07-12 12:15:00,193,70.1,4,100
2016-07-12 12:20:00,199,70.7,4,100
2016-07-12 12:25:00,213,69.6,4,100
2016-07-12 12:30:00,205,69.3,4,100
2016-07-12 12:35:00,172,70.5,4,100
2016-07-12 12:40:00,205,70.4,4,100
2016-07-12 12:45:00,188,69.5,4,100
2016-07-12 12:50:00,193,69.1,4,100
2016-07-12 12:55:00,168,69.9,4,100
2016-07-12 13:00:00,191,70.9,4,100
2016-07-12 13:05:00,213,70.8,4,100
2016-07-12 13:10:00,154,69.3,4,100
2016-07-12 13:15:00,184,69.7,4,100
2016-07-12 13:20:00,163,70.2,4,100
2016-07-12 13:25:00,184,69.9,4,100
2016-07-12 13:30:00,148,69.2,4,100
2016-07-12 13:35:00,153,68.7,4,100
2016-07-12 13:40:00,181,69.4,4,100
2016-07-12 13:45:00,185,69.9,4,100
2016-07-12 13:50:00,166,69.8,4,100
2016-07-12 13:55:00,179,69.8,4,100
2016-07-12 14:00:00,192,71.2,4,100
2016-07-12 14:05:00,194,71.2,4,100
2016-07-12 14:10:00,172,70.4,4,100
2016-07-12 14:15:00,213,71.6,4,100
2016-07-12 14:20:00,174,70.1,4,100
2016-07-12 14:25:00,193,69.9,4,100
2016-07-12 14:30:00,185,69.1,4,100
2016-07-12 14:35:00,248,69.7,4,100
2016-07-12 14:40:00,229,68.9,4,100
2016-07-12 14:45:00,239,68.7,4,100
2016-07-12 14:50:00,225,67.9,4,100
2016-07-12 14:55:00,183,68.8,4,100
2016-07-12 15:00:00,230,68.5,4,100
2016-07-12 15:05:00,218,68.4,4,100
2016-07-12 15:10:00,224,68.5,4,100
2016-07-12 15:15:00,225,69.1,4,100
2016-07-12 15:20:00,250,69.1,4,100
2016-07-12 15:25:00,246,69.0,4,100
2016-07-12 15:30:00,247,68.8,4,100
2016-07-12 15:35:00,245,68.5,4,100
2016-07-12 15:40:00,283,67.8,4,100
2016-07-12 15:45:00,271,68.4,4,100
2016-07-12 15:50:00,271,68.7,4,100
2016-07-12 15:55:00,279,68.2,4,100
2016-07-12 16:00:00,251,67.9,4,100
2016-07-12 16:05:00,237,68.1,4,100
2016-07-12 16:10:00,289,68.2,4,100
2016-07-12 16:15:00,307,68.1,4,100
2016-07-12 16:20:00,269,69.2,4,100
2016-07-12 16:25:00,284,69.4,4,100
2016-07-12 16:30:00,282,69.1,4,100
2016-07-12 16:35:00,279,68.4,4,100
2016-07-12 16:40:00,302,68.2,4,100
2016-07-12 16:45:00,272,67.8,4,100
2016-07-12 16:50:00,267,68.2,4,100
2016-07-12 16:55:00,295,68.9,4,100
2016-07-12 17:00:00,278,69.0,4,100
2016-07-12 17:05:00,264,68.9,4,100
2016-07-12 17:10:00,308,68.2,4,100
2016-07-12 17:15:00,269,68.0,4,100
2016-07-12 17:20:00,340,68.9,4,100
2016-07-12 17:25:00,303,69.1,4,100
2016-07-12 17:30:00,323,68.2,4,100
2016-07-12 17:35:00,324,67.9,4,100
2016-07-12 17:40:00,302,67.9,4,100
2016-07-12 17:45:00,347,67.6,4,100
2016-07-12 17:50:00,279,68.5,4,100
2016-07-12 17:55:00,294,68.6,4,100
2016-07-12 18:00:00,255,68.8,4,100
2016-07-12 18:05:00,275,68.8,4,100
2016-07-12 18:10:00,270,68.5,4,100
2016-07-12 18:15:00,282,68.0,4,100
2016-07-12 18:20:00,267,68.4,4,100
2016-07-12 18:25:00,285,69.1,4,100
2016-07-12 18:30:00,282,69.4,4,100
2016-07-12 18:35:00,263,68.6,4,100
2016-07-12 18:40:00,236,69.7,4,100
2016-07-12 18:45:00,257,69.2,4,100
2016-07-12 18:50:00,219,68.1,4,100
2016-07-12 18:55:00,242,68.8,4,100
2016-07-12 19:00:00,250,68.9,4,100
2016-07-12 19:05:00,228,69.6,4,100
2016-07-12 19:10:00,218,69.8,4,100
2016-07-12 19:15:00,231,69.8,4,100
2016-07-12 19:20:00,236,71.8,4,100
2016-07-12 19:25:00,189,71.3,4,100
2016-07-12 19:30:00,180,71.0,4,100
2016-07-12 19:35:00,169,69.8,4,100
2016-07-12 19:40:00,182,68.9,4,100
2016-07-12 19:45:00,143,69.4,4,100
2016-07-12 19:50:00,161,69.2,4,100
2016-07-12 19:55:00,142,70.0,4,100
2016-07-12 20:00:00,143,70.4,4,100
2016-07-12 20:05:00,115,70.2,4,100
2016-07-12 20:10:00,112,70.3,4,100
2016-07-12 20:15:00,116,70.6,4,100
2016-07-12 20:20:00,114,69.3,4,100
2016-07-12 20:25:00,116,69.1,4,100
2016-07-12 20:30:00,103,68.9,4,100
2016-07-12 20:35:00,92,69.4,4,100
2016-07-12 20:40:00,102,70.3,4,100
2016-07-12 20:45:00,108,70.2,4,100
2016-07-12 20:50:00,100,69.6,4,100
2016-07-12 20:55:00,79,69.0,4,100
2016-07-12 21:00:00,80,69.0,4,100
2016-07-12 21:05:00,93,69.4,4,100
2016-07-12 21:10:00,93,68.9,4,100
2016-07-12 21:15:00,98,69.5,4,100
2016-07-12 21:20:00,91,69.6,4,100
2016-07-12 21:25:00,84,69.0,4,100
2016-07-12 21:30:00,93,70.4,4,100
2016-07-12 21:35:00,88,68.8,4,100
2016-07-12 21:40:00,75,70.3,4,100
2016-07-12 21:45:00,94,69.8,4,100
2016-07-12 21:50:00,57,69.2,4,100
2016-07-12 21:55:00,77,70.5,4,100
2016-07-12 22:00:00,74,68.5,4,100
2016-07-12 22:05:00,83,68.9,4,100
2016-07-12 22:10:00,53,69.3,4,100
2016-07-12 22:15:00,57,68.5,4,100
2016-07-12 22:20:00,58,71.1,4,100
2016-07-12 22:25:00,61,69.0,4,100
2016-07-12 22:30:00,54,68.4,4,100
2016-07-12 22:35:00,60,72.0,4,100
2016-07-12 22:40:00,44,69.8,4,100
2016-07-12 22:45:00,61,69.2,4,100
2016-07-12 22:50:00,59,68.8,4,100
2016-07-12 22:55:00,36,69.3,4,100
2016-07-12 23:00:00,41,69.6,4,100
2016-07-12 23:05:00,52,68.4,4,100
2016-07-12 23:10:00,27,69.0,4,100
2016-07-12 23:15:00,30,68.3,4,100
2016-07-12 23:20:00,34,68.8,4,100
2016-07-12 23:25:00,30,68.0,4,100
2016-07-12 23:30:00,27,69.8,4,100
2016-07-12 23:35:00,31,69.3,4,100
2016-07-12 23:40:00,39,69.4,4,100
2016-07-12 23:45:00,27,68.1,4,100
2016-07-12 23:50:00,19,68.6,4,100
2016-07-12 23:55:00,16,69.3,4,100
2016-07-13 00:00:00,13,70.3,4,100
2016-07-13 00:05:00,8,68.6,4,100
2016-07-13 00:10:00,24,67.6,4,100
2016-07-13 00:15:00,15,70.9,4,100
2016-07-13 00:20:00,19,69.2,4,100
2016-07-13 00:25:00,17,71.6,4,100
2016-07-13 00:30:00,9,72.5,4,100
2016-07-13 00:35:00,17,71.2,4,100
2016-07-13 00:40:00,10,66.4,4,100
2016-07-13 00:45:00,19,68.7,4,100
2016-07-13 00:50:00,10,69.1,4,100
2016-07-13 00:55:00,19,67.7,4,100
2016-07-13 01:00:00,5,67.0,4,100
2016-07-13 01:05:00,10,68.3,4,100
2016-07-13 01:10:00,14,71.2,4,100
2016-07-13 01:15:00,10,66.5,4,100
2016-07-13 01:20:00,20,70.7,4,100
2016-07-13 01:25:00,6,71.0,4,100
2016-07-13 01:30:00,7,69.9,4,100
2016-07-13 01:35:00,12,66.8,4,100
2016-07-13 01:40:00,12,68.3,4,100
2016-07-13 01:45:00,4,66.9,4,100
2016-07-13 01:50:00,15,71.1,4,100
2016-07-13 01:55:00,3,64.5,4,100
2016-07-13 02:00:00,17,70.5,4,100
2016-07-13 02:05:00,4,69.9,4,100
2016-07-13 02:10:00,8,68.6,4,100
2016-07-13 02:15:00,17,68.1,4,100
2016-07-13 02:20:00,5,67.1,4,100
2016-07-13 02:25:00,3,68.4,4,100
2016-07-13 02:30:00,7,68.2,4,100
2016-07-13 02:35:00,3,65.8,4,100
2016-07-13 02:40:00,5,67.2,4,100
2016-07-13 02:45:00,6,67.8,4,100
2016-07-13 02:50:00,10,68.5,4,100
2016-07-13 02:55:00,14,71.5,4,100
2016-07-13 03:00:00,14,73.8,4,100
2016-07-13 03:05:00,10,67.6,4,100
2016-07-13 03:10:00,5,67.3,4,100
2016-07-13 03:15:00,7,65.5,4,100
2016-07-13 03:20:00,4,70.8,4,100
2016-07-13 03:25:00,10,71.0,4,100
2016-07-13 03:30:00,4,67.7,4,100
2016-07-13 03:35:00,7,72.4,4,100
2016-07-13 03:40:00,11,70.7,4,100
2016-07-13 03:45:00,8,69.8,4,100
2016-07-13 03:50:00,19,71.6,4,100
2016-07-13 03:55:00,12,66.2,4,100
2016-07-13 04:00:00,12,72.4,4,100
2016-07-13 04:05:00,16,66.8,4,100
2016-07-13 04:10:00,12,69.9,4,100
2016-07-13 04:15:00,20,67.6,4,100
2016-07-13 04:20:00,9,68.0,4,100
2016-07-13 04:25:00,21,68.5,4,100
2016-07-13 04:30:00,30,71.2,4,100
2016-07-13 04:35:00,24,70.1,4,100
2016-07-13 04:40:00,34,69.5,4,100
2016-07-13 04:45:00,36,69.4,4,100
2016-07-13 04:50:00,41,70.0,4,100
2016-07-13 04:55:00,53,69.5,4,100
2016-07-13 05:00:00,51,69.9,4,100
2016-07-13 05:05:00,40,71.4,4,100
2016-07-13 05:10:00,67,69.5,4,100
2016-07-13 05:15:00,71,69.5,4,100
2016-07-13 05:20:00,99,70.7,4,100
2016-07-13 05:25:00,92,71.1,4,100
2016-07-13 05:30:00,135,67.9,4,100
2016-07-13 05:35:00,145,68.6,4,100
2016-07-13 05:40:00,167,68.5,4,100
2016-07-13 05:45:00,164,69.0,4,100
2016-07-13 05:50:00,214,69.1,4,100
2016-07-13 05:55:00,186,69.5,4,100
2016-07-13 06:00:00,177,69.4,4,100
2016-07-13 06:05:00,216,68.5,4,100
2016-07-13 06:10:00,243,69.2,4,100
2016-07-13 06:15:00,234,68.9,4,100
2016-07-13 06:20:00,287,69.1,4,100
2016-07-13 06:25:00,336,68.0,4,100
2016-07-13 06:30:00,371,66.8,4,100
2016-07-13 06:35:00,321,67.3,4,100
2016-07-13 06:40:00,401,66.8,4,100
2016-07-13 06:45:00,376,66.4,4,100
2016-07-13 06:50:00,432,66.8,4,100
2016-07-13 06:55:00,422,65.6,4,100
2016-07-13 07:00:00,409,59.9,4,100
2016-07-13 07:05:00,433,54.2,4,100
2016-07-13 07:10:00,440,52.0,4,100
2016-07-13 07:15:00,449,48.7,4,100
2016-07-13 07:20:00,452,49.4,4,100
2016-07-13 07:25:00,447,47.7,4,100
2016-07-13 07:30:00,445,48.0,4,100
2016-07-13 07:35:00,494,43.1,4,100
